text1,text2,pred,truth
unintelligent,to the point,-0.05505,False
abuse,hock (white wine),0.00521,False
courage,exclusion,0.2195,False
development,stronghold,0.1295,False
opposing pairs (of leaves),vermillion lacquering,0.05353,False
parasports,polymorphism,0.0821,False
holdover,tight-fitting T-shirt,-0.03052,False
strong,to defy,0.05383,False
disordered,clearheaded,0.0386,False
middle,very,-0.06223,False
"to swell (of a budget, population, etc.)",sex change surgery,0.01539,False
swamp cabbage,interesting,0.05273,False
one's habitual behaviour (behavior),(anatomical) joint,-0.1261,False
without noticing,confident,0.1075,False
isinglass,restoring one's impaired reputation,-0.0813,False
impeccable,"contribution (to a newspaper, magazine, etc.)",-0.0857,False
carbamic acid,ingratitude,-0.118,False
set_out,to possess and kill,-0.1202,False
love that is motivated by job-hunting,research method,0.04935,False
calm,Fukuokajo Gakuin University,0.009575,False
subway,subway,0.9995,True
"large, broad-shouldered physique (esp. that of a middle-aged man)",popular vote,0.04984,False
upper arm,Assistant Vice-Minister,0.2479,False
crossholding,castaway (on an island),0.2128,False
thunder,Happy New Year,-0.01021,False
fraudulent use,Hooke's law,0.10693,False
coming,stay_in_place,-0.1165,False
drapery,meaning (of a sentence),-0.09546,False
geisha quarter,brown,-0.1029,False
something ridiculous,lost person,0.1847,False
babies' wear,tie,0.10065,False
caste system,caste system,1.0,True
deficiency,sound of sutra chanting,-0.0765,False
being,survival,0.578,True
right or wrong,life sentence,0.0476,False
opposition,camicie nere,-0.03099,False
competent in all fields,honest to a fault,0.272,False
quick-fire gun,tear_up,0.01958,False
addend,doing belatedly,-0.005104,False
imported goods,homesickness,-0.008804,False
to undertake,nominal price,-0.05536,False
to delve into (a matter),documentary evidence of a transaction,-0.0896,False
relief,(drinks) coaster,0.1595,False
courtesy,canon,0.276,False
stand_by,unexcited,0.01365,False
to unstitch,Shōgen era,0.04477,False
well-defined,sink,0.0534,False
disassociation,caraway (Carum carvi),-0.1406,False
hobnail,chassis ground,0.06256,False
to catch off guard,change,-0.07336,False
disordered,nonaggression,-0.03763,False
IRC,white mustard (Sinapis alba),-0.03275,False
thunderbolt,hazard prediction training,0.0656,False
unrestraint,imaginary,-0.1042,False
hit parade,carelessly,-0.0734,False
broom,publish and subscribe,-0.1495,False
female,hanging,0.1359,False
just like,honour killing,0.1107,False
to be unable to accomplish something because one has chosen the wrong method,newlywed couple,-0.02946,False
being in the United Kingdom,day,-0.07043,False
omega-3 fatty acid,to loom,0.00518,False
bel (unit),cabinet-level,0.09344,False
intently,hand_out,-0.1214,False
"cultivated field (for rice, etc.)",(sign of) the times,0.01551,False
prisoner at the bar,temp agency,0.02618,False
seeing the light,safe,-0.04874,False
quick-tempered,roost,0.09326,False
Securities and Exchange Surveillance Commission,medical observation (esp. of emerging diseases by the Chinese authorities),0.0729,False
oiled multi-layered paper sheet used to sit or sleep on (during the summer),incomplete,-0.0895,False
lop,put_back,0.6675,True
dullness,shades of evening,0.1266,False
innocent passage,to stand on one's dignity,-0.06094,False
to deliver (a baby),the body,-0.0656,False
store name,contact,0.0323,False
civilian,mild flavour,0.00959,False
achiever,impost,0.007507,False
uncool man,dweeb,0.3965,True
apareunia,apareunia,1.0,True
uncontrolled,Spain,0.0651,False
provocation,poor village,-0.0632,False
quickly,uncheerfulness,-0.02205,False
man turns to God only in times of trouble,man turns to God only in times of trouble,1.001,True
anchor (of an anchor escapement in a clock),military,-0.06616,False
coercion,pull_out,0.6416,True
Japanese invasions of Korea (1592-1598),to touch,0.1733,False
Strategic Council on Intellectual Properties,gambit,0.2776,False
wage structure,advisor,-0.1238,False
"excuse me, but ...",direct voyage,-0.07324,False
young child,scanning,-0.004887,False
go_on,"western part of Japan (esp. Kyushu, but ranging as far east as Kinki)",0.02383,False
acid soil,"soba made from buckwheat flour only, without the addition of wheat flour",-0.04745,False
warmed sake,soundly (of sleeping),-0.0747,False
field battle,Yale University,0.03357,False
peer-to-peer,arhat,0.0491,False
narrative (i.e. descriptive part of a story),progenitor,0.01222,False
large,watercolour paint,-0.0772,False
to be embarrassed for a reply,going to Italy,0.0825,False
"kanji ""yawning"" radical (radical 76)",serf,-0.0411,False
Eastern Army (at the Battle of Sekigahara),oval,-0.0658,False
satisfied face,satisfied face,1.001,True
miniature car,AAT,0.04294,False
kneeling,provisionally,0.1143,False
simplicity and elegance of design,thin edge,0.1711,False
shameful is he who spurns a woman's invitation,regional forestry office,0.0376,False
"auspicious beast (in Chinese mythology, e.g. the qilin)",to announce,-0.1368,False
charming,telephone interview,-0.0958,False
clobber,Chen dynasty (of China; 557-589 BCE),-0.1101,False
barely,barely,1.0,True
JEMAI,bounce,0.1412,False
coercion,to be reported,-0.2922,False
inert,negative,0.258,False
dam,sudden rise in prosperity,0.06696,False
this magazine,to consolidate,-0.01142,False
uncouth person,steel tongue drum,0.002563,False
after all,when all is said and done,0.6196,True
smooth,giant ball (e.g. as pushed by competing teams in a school sports day),-0.04007,False
found,loss,-0.006104,False
deadly,deadly,1.0,True
tender spot,personal response,0.09937,False
to be absorbed (in),performance,-0.05048,False
skim reading,The Game-Players of Titan (book),-0.11755,False
ending,far,-0.0004356,False
change in mentality,changing one's way of thinking,0.757,True
proper quantity,Midwest (United States),0.02005,False
mooring rope,mooring rope,1.0,True
guaranteed minimum wage,"to give (e.g. lesson, instruction, scolding) (to someone of lower status)",-0.1189,False
disrespect,unfashionable,-0.03244,False
minced chicken,untamed nature,-0.04977,False
vigorous,quiet,0.06476,False
parading of portable shrines and floats at festivals,discouragement,0.07465,False
(business) card case,midcycle,0.02277,False
sequence photographs,photographic strip,0.7324,True
the said aircraft,switchboard number,0.2454,False
binding,good play,-0.0754,False
ammonite (traditional name),junior light (weight),-0.03302,False
positive reaction,dishonesty,-0.08936,False
with,to turn inside out,-0.05255,False
fooling around with,tampering with,0.5293,True
description at beginning of (this) text or document,smooth talker,0.02354,False
lean_against,foreign mission,-0.03223,False
Möbius strip,Moebius strip,0.781,True
to fall down,high pass filter,-0.03116,False
opposite side,other side,0.8774,True
Surinam toad,unfairly,-0.02318,False
lawless,walking over stepping stones,0.01604,False
number sign,ISOC,0.09576,False
change,next year,0.112,False
loser,presentation,-0.0655,False
uncork,geologist,-0.01022,False
squid ink,graduation album,0.08563,False
respect,exasperation,0.1909,False
lordly,the Lord,0.4146,False
junior bantamweight,analog switch,-0.0751,False
to extol,disarming,-0.0358,False
noise,batted ball,0.1058,False
stiff and slackless,anecdote,-0.245,False
"secretly slitting one's belly (and only eventually revealing one's mortal wound) (in kabuki, bunraku, etc.)",deaf-mutism,0.08105,False
transmigration,comment,-0.1727,False
to undertake (e.g. business),zone,-0.0698,False
examination,Punjabi (language),-0.00307,False
salt spray damage,court lady,-0.1293,False
common variety of women's kimono sash,print processor,-0.1321,False
"you will appreciate your parents' advice as you grow older, just as it takes time to feel the effects of unwarmed sake",stand,-0.125,False
pachinko,back of a stone monument,0.0457,False
with steady steps,with steady steps,0.9995,True
annual salary system,America,0.01505,False
batch style,Comite International des Poids et Measures,0.05493,False
to be moved to emotion,bond issuance,-0.01575,False
silver-plated,legato,0.0379,False
(printed or written in) large letters,large horse with a bluish-leaden coat,0.11285,False
adrenaline junkie,dung,-0.02405,False
Accutane (brand name of Isotretinoin),absentmindedly,-0.01034,False
nimble,unable to live up to one's claims,0.01323,False
in ill humour,armor covered with small rectangular plates of metal,0.0237,False
flight mode (setting on an electronic device),stimulate,0.0006003,False
being nimble-footed,minor,0.1744,False
brilliant,brilliant,1.0,True
building,direct talks,0.004154,False
scenery being beautiful in both rainy and sunny weather,pick_off,-0.01479,False
common fleabane,restless,0.008934,False
begin,high point,-0.1624,False
to cover (a loss),to make up for,0.708,True
kilohm,sooner or later,0.03925,False
no?,no?,0.9995,True
recovery vehicle,student of a girls' school,-0.0653,False
ilang-ilang,transplant coordinator,-0.0895,False
rise of the dragon (bringing rain around the time of the spring equinox),lark,0.1056,False
get_over,Book of Mormon,-0.03943,False
wall_up,unaffiliated,0.02415,False
"unrefined (sake, soy sauce, etc.)","unrefined (sake, soy sauce, etc.)",1.0,True
northern flying squirrel (Glaucomys sabrinus),to defraud of,0.01904,False
fruity,uncommon,0.1827,False
TOPIX,detachment,0.071,False
disaster,great misfortune,0.7812,True
regularization,placing too many stones in the same area,0.3267,False
gold and jewels,precious object,0.6836,True
back,Mercosul,0.1439,False
Fortnite (2017 video game),before and after (e.g. photos),-0.10736,False
bathing suit,popular form of a Chinese character,-0.06055,False
(animals) taking kindly to people,stinking of blood,0.1937,False
parcel,parcel,0.9995,True
Italian person,to become transparent,0.0815,False
discrete,backspin shot,-0.1208,False
Malbec (wine grape variety),feijoa (Acca sellowiana),0.06165,False
debris,convict,-0.0168,False
certain,to come to an end,-0.006104,False
danger,feces,0.1941,False
stipulation,prescription,0.5967,True
mandarinfish (Synchiropus splendidus),pepino (Solanum muricatum),0.01185,False
household furnishings,home appliances,0.7827,True
sheet metal worker,CDMA,-0.03616,False
simplified children's version of mahjong,noncrucial,-0.1011,False
4Travel,guaranty,-0.1244,False
Kansei Reforms (series of conservative government measures; 1787-1793),extend_to,-0.165,False
graduate student,to cite as an example,0.03918,False
inscrutable are the ways people are brought together,inscrutable are the ways people are brought together,1.0,True
benefit,lose,0.01329,False
transformation (of a current),reconciliation,0.2952,False
put_across,memento,-0.013084,False
one's party piece,parlor trick,0.6987,True
traffic lane,war,-0.06726,False
fletcher,manufacturer specializing in ...,-0.0731,False
to be bitten (e.g. by bugs),rear,-0.1075,False
piece goods,nembutsu,0.09064,False
pollex,combined,0.0153,False
apterygotes (wingless insects),hero,-0.03705,False
unreasonably,fugitive from justice,-0.003866,False
match,default,-0.03787,False
repression,chink,0.1962,False
careful inspection,squander,-0.0949,False
cut_to,rejoicing,-0.09143,False
setting,set_back,0.876,True
appearing,table,0.1141,False
compound,utter confusion,0.000819,False
dogleg-shaped,snout,0.2015,False
spatial-temporal art,wicked,-0.04272,False
cross talk,robe,0.008965,False
globus pharyngis,in order that,-0.02571,False
fornication,clear then rain (e.g. weather forecast),-0.09344,False
alienation,presentation,0.1572,False
attractive,heavily,0.0738,False
underestimate,financial aid,-0.0729,False
suspicion,match play,-0.0933,False
Nuclear Non-Proliferation Treaty,dirk,0.1627,False
term of validity,posing,-0.07275,False
obstinate,broad-minded,0.09644,False
special city,special municipality,0.6436,True
reduction,increase,-0.0386,False
to have something grow on you,suni (Neotragus moschatus),0.01744,False
card reader,"to send out (on the airwaves, etc.)",-0.09906,False
third rank,obeying,-0.1367,False
to incline toward,to incline toward,1.0,True
to misfire,looseness,-0.1827,False
unfavorable,break_through,0.1606,False
forming a shoal,TCA,0.0909,False
goalkeeper,inability,-0.0422,False
great depth,NICU,-0.0667,False
goddess,to lump together,-0.05704,False
tagged,mark_down,0.673,True
male horse,miscarriage,0.02376,False
tearing limb from limb,attention,0.02658,False
Imperial treasures,search-and-destroy operation,-0.0811,False
incense stick,horrible,-0.0937,False
ground,mutual encouragement (to improve),0.03912,False
charm,P2H4,-0.012955,False
guiding precepts of a company,other,-0.1365,False
obviate,graphic equaliser,-0.0673,False
demand,requirement,0.7,True
unidentified,gargoyle,0.1274,False
afraid,new yen (issued in 1946 to fight inflation),0.05765,False
onymous,Intellectual Property High Court,-0.02625,False
attentively,hard (e.g. working),0.3987,False
retrograde motion,outside,0.06366,False
to flutter (in the wind),to flutter (in the wind),1.0,True
experienced warrior,disrespect,-0.0813,False
auto-answer,contract,0.04324,False
judge (of the Imperial Prosecuting and Investigating Office),to pull in one's head,0.0144,False
being in debt up to one's ears,simultaneous recruiting of new graduates,0.256,False
drag_in,battle,0.2815,False
divination,to put the touch on someone,0.07245,False
tatami room,orphan (one or more lines separated from the rest of the following passage by page or paragraph break),0.087,False
suppression,easy lay,-0.05127,False
stubborn,pigheaded,0.677,True
youth,particulate matter,0.0178,False
course,unnaturally,-0.05295,False
ceremony site,fast day,0.1578,False
flavour,coal dressing machine,-0.02823,False
running at reduced speed (e.g. train),move_out,0.013855,False
pure color (colour),resting wings (i.e. a bird taking a break from flying),-0.1649,False
to argue,to contend,0.8384,True
inter-record gap,packed like sardines,0.06976,False
unparalleled,Sekishū school of tea ceremony,-0.1506,False
tempering,motorbike,-0.012085,False
cosmopolitanism,the sky,0.0768,False
interstage,interstage,1.0,True
shared humanity,naturalization,0.2856,False
burn-in test,bad custom,0.1113,False
on the lam,to wave (e.g. in the wind),-0.155,False
to remain calm,to trick,0.1504,False
RHS,to be partial to,0.0864,False
unremarkably,precision equipment,0.01755,False
top of a helmet,Reykjavik (Iceland),0.196,False
in its own way,in its own way,1.0,True
problematic issue,full speed,-0.1144,False
clothes,dress_down,0.595,True
naginata,(cannot) possibly,0.0546,False
sick,boiling sake or mirin (to reduce the alcohol content),-0.003351,False
backstage,frequent visitor,0.1315,False
unnatural,restoration,0.04398,False
polyolefin,town,-0.1659,False
downfall,ascend,-0.03308,False
cerebral hemorrhage,helminthiasis,0.4507,False
difficult,solitary cell,-0.09174,False
extraordinary,uncommon,0.844,True
copying again,light or fine rain,-0.04666,False
transfer (to a new post),transfer (to a new post),1.001,True
abuse of power,Colorado Rockies (abbr),-0.0929,False
to collect (debts),first law of thermodynamics,0.02504,False
hug from behind,yuki ichigo (strawberry shortcake),0.00107,False
inartistic,degree of fleshiness,-0.2094,False
featureless (face),to tack (against the wind),-0.10095,False
decadence,reaction velocity,0.03815,False
civil engineering,peripheral wall,0.1469,False
assassin bug (any insect of family Reduviidae),"doomed (business, trade, etc.)",0.0761,False
rank,deluxe public bath,-0.09735,False
Japanese witch-hazel (Hamamelis japonica),heartbeat,0.01617,False
alias,pseudonym,0.9307,True
to begin to snow,destroyer,-0.02586,False
improvement work (construction),integrated marketing,-0.05603,False
natto made by a temple and given to supporters at the end of the year,cross-referencing indication,0.05917,False
Australasia,meat and fish (forbidden to monks),0.01357,False
having a signature or seal,Chinese white shrimp (Fenneropenaeus chinensis),-0.0004623,False
declining trend,rotifer,-0.0705,False
Monotremata,cook_up,-0.1754,False
look_back,probe of the ocean floor,0.0695,False
description,business method,0.0774,False
ordinary,countermeasures office,-0.1681,False
permeability,crab,-0.006126,False
light touch,bring_down,-0.0922,False
sultry weather,golconda,0.0315,False
pragmatics,Second Sino-Japanese War (1937-1945),0.002584,False
coming to nothing,hair quality,-0.002165,False
moaning,terribly,0.04865,False
gley,gley,1.0,True
lawless,lawless,1.001,True
canard,personal belongings,0.0529,False
appearance fee,canned air,0.11096,False
firm and solid,firm and solid,1.0,True
healthy gut,imitator,-2.86e-05,False
net worth,one's last letter,0.04477,False
literature,literary works,0.855,True
everyday world,to bring down (an animal),-0.03937,False
Genji star,collected papers,0.04398,False
to stretch out (and keep going),fold,-0.0743,False
older brother of Emperor Jimmu who accompanied him on his eastern expedition but died in Kinokuni before reaching Yamato,"Higashi-Nippon Bank, Limited",-0.04947,False
Robin and Marian (film),(imaginary) switch on a baby's back that makes it cry as soon as it is put to bed,-0.07733,False
distributive,lift_up,-0.02304,False
time loop (in fiction),tastefully,-0.1334,False
wallpaper,safe arrival,-0.1062,False
tyranny,dezincing,0.257,False
wireless charging,retainer,0.00456,False
indication,indication,0.9995,True
all the people in the land,fold,0.051,False
deformity,"trembling (with fear, cold, etc.)",0.219,False
residential land development,"dark blue or purple stone, esp. used in paving or gardens",0.08496,False
inherent,JST,0.0401,False
pea coat,thioctic acid,0.011246,False
"person whose work is selected for a prize, exhibition, etc.","person whose work is selected for a prize, exhibition, etc.",1.001,True
daily set meal,swinging between joy and sorrow,0.06155,False
loan,relying on someone as one's teacher,0.1659,False
clogs with high supports,exclusion,-0.09937,False
royal villa,rosebud,-0.0448,False
snow pea,snow pea,1.001,True
obsession,fixation,0.6,True
Prussian blue,Formosan subterranean termite (Coptotermes formosanus),-0.03262,False
militia,militia,1.0,True
vague,defined,-0.001853,False
submarine cable,constipated,-0.0773,False
"accumulation (of discontent, frustration, etc.)",gardening,0.1074,False
sign,feeling,0.556,True
to name,jail,-0.1031,False
to realize,casting net,-0.113,False
instituting (a lawsuit),to give lodging to,0.307,False
convenient,unprofitable,-0.1401,False
off-floor trading,after-hours trading,0.6953,True
animal welfare society,responsive,0.1216,False
film credits,trustee,-0.0746,False
going to the toilet,Human Genome Project,0.02483,False
with respect to,in view of,0.785,True
leaving a club,to entrap,0.0757,False
APL,A Programming Language,0.6504,True
tornado,point,0.05002,False
restaurant that serves simple food,non-confidence,-0.05685,False
to have a real feeling (that ...),mundane world,-0.04758,False
right,incorrectly,-0.09125,False
Brahman,"thick pancake containing bean jam, served hot",0.1024,False
entrance fee system,red and white egg-shaped mochi,-0.06934,False
perinatal medical center (centre),athletics association,0.1493,False
aunt,off,-0.1737,False
nasty,benign,-0.0883,False
shout,Shōan era (1171.4.21-1175.7.28),-0.04163,False
keep_down,Kagoshima mochi made from a mixture of rice flour and sweet bean paste,-0.0774,False
doing something wholeheartedly,to compile,-0.00755,False
lax,"tiger beetle (esp. the Japanese tiger beetle, Cicindela japonica)",-0.0988,False
extremely healthy,"voice dramatization on CD (usu. based on manga, anime, etc.)",0.02238,False
"vintage (year, wine)",appointment,-0.1037,False
silent (esp. of the passing of the night),leader,-0.0003614,False
British law,cabinet members,-0.02007,False
to be scolded harshly,ashamed,0.4338,False
to run (of liquid),to spread,0.718,True
slip_up,original work,0.1316,False
to have a calm and composed appearance,weather vane,-0.0746,False
plum blossom design,within a marriage,0.078,False
source of infection,juku,-0.10944,False
credibility,eggshell,-0.0334,False
causal relationship,sense of responsibility,0.261,False
one,air battle,-0.0314,False
pace,to demand money,-0.2383,False
psychiatry,"spur (of a chicken, pheasant, etc.)",-0.09235,False
relax,inanimate,-0.0408,False
carrier-based aircraft,immaterial,0.04645,False
burner,suspected case (of a disease),0.0737,False
sticking to,full install(ation),0.2795,False
to be on display,"powder (for polishing, dusting, etc.)",-0.04727,False
new sheet music,lunar landing,-0.11053,False
stir-fry,rice for sake brewing,0.07336,False
to damage,to damage,1.001,True
boiling point,hi-fi equipment,-0.1399,False
bounce,to get down (from being carried),0.02994,False
age of plentiful food,spy,-0.1844,False
sick and wounded soldiers,class society,0.1372,False
rate of return,moistly,-0.07184,False
monodrama,Girls' Day,0.04056,False
ammonia soda process,now,0.04056,False
disassemble,dispersed phase,-0.0591,False
piano,stop,0.0533,False
to type the wrong character,tear_down,-0.12463,False
partly,to jostle,0.08215,False
means of making a living,means of making a living,1.0,True
polysplenia,to paginate,0.0705,False
"damage caused by wild animals (e.g. to crops, trees)",noncosmopolitan,0.0742,False
change,to sift,-0.18,False
kabushiki kaisha,KK,0.5596,True
to hit the bull's-eye,for the present,0.07605,False
New Tokyo International Airport Authority,transdermal patch,0.04587,False
unluckily,lightly,0.3037,False
stupid book,cup of poisoned alcohol,0.009315,False
to stir,mild hybrid (car),0.2151,False
fat,to go in,-0.07837,False
projector,cooling,0.163,False
useless,vertebrate,-0.0566,False
first dried nori after the winter,the same generation,0.01744,False
street vendor,stallkeeper,0.7544,True
to meddle (in someone's affairs),to poke one's nose into,0.638,True
falsehood,truth,0.0793,False
hundred-year old egg,spirit,-0.01027,False
to accompany someone,railroad vehicle,0.0825,False
hypoxia,entrusting,0.0802,False
broken,keep,-0.1405,False
odd sum,ball,0.04428,False
charm,disaster preparedness,0.005592,False
self-evaluation,cheek,0.2378,False
awful,person in his or her prime,-0.0176,False
on-screen electronic book,indispensable character,0.1519,False
to call for jokes,self-consciousness,-0.2349,False
to fold and pile up,"to finish (e.g. a theater run, sumo tournament)",0.2502,False
silver nugget,silver bullion,0.743,True
to splash,(letter of) pardon,-0.1576,False
going berserk,(having) an ideal,0.228,False
reliable,hollow,0.0808,False
misconduct,carefulness,0.0383,False
directly above,directly overhead,0.6387,True
sit,Persian lion,0.010345,False
impurity,end,-0.01938,False
hypersonic glide vehicle,heavenly realm,0.02429,False
shriek,cry_out,0.825,True
athletics,I'm back!,0.00963,False
additional question,variability,0.1082,False
flustered,stronghold,0.0299,False
expression of views,discussion,0.6123,True
ministries and agencies,to deliver (a baby),-0.04214,False
red eye (cocktail),near millimeter wave,0.1737,False
waste,accept,0.1615,False
formal complaint (regarding conduct of a criminal case),appeal for reconsideration,0.597,True
pattern,pattern,1.0,True
sealing,sealing,1.0,True
heavy load carrier,incoherent,-0.0259,False
splendid weather,to knead again,0.05896,False
"the five skandhas (matter, sensation, perception, mental formations and consciousness)",palm lily,0.04422,False
to smear,disrespect,0.08844,False
"disappointing (end, result, etc.)",miserable,0.7354,True
sterilised,fertile,0.1367,False
groundwork,to invoke an oracle,-0.004295,False
coldness of body,expert,-0.2064,False
artificial,artificial,1.0,True
unusual,run_away,-0.04504,False
transcendentalism,sprout,-0.07965,False
great circle route,to be greatly impressed,-0.013374,False
unsparing,school inspector,-0.02443,False
Korean,Korean,1.0,True
counter for octopuses and squid,being good at managing things,0.1093,False
miss,sideroblastic anaemia,-0.03513,False
Guanyin,ready-made,-0.1366,False
disappearance,persimmon (hung to dry),-0.02986,False
Kintetsu,being convinced of,-0.0672,False
clinic,painless,0.2346,False
"approach path (aircraft, surgery)",slip road,0.677,True
firm and solid,concord,0.1453,False
barrage (of),sound,0.1653,False
Nobel Memorial Prize in Economic Sciences,many,-0.05676,False
reckless,poi (tethered weights used in poi performances),-0.0881,False
(not) enough,undecided,0.0789,False
hate,name,0.05804,False
to have egg on one's face,infamy,-0.01604,False
sacrifice (to a deity),plump,-0.0393,False
to attack,saber (cavalry sword),0.228,False
Oh well,bad,0.0966,False
Seven Gods of Fortune,to attack,0.00964,False
standing out without the influence of others,interstellar spacecraft,-0.09174,False
tomboyish,yield,0.03778,False
cellulose nitrate,wrap-around (i.e. sunglasses),-0.1261,False
breaking suddenly,affirmation,-0.107,False
"resting area for one's oxcart, wagon, etc.",even,0.1265,False
class party,special-purpose register,0.255,False
membership fee system,noncrucial,-0.1157,False
common cattail (Typha latifolia),common bulrush,0.7075,True
didanosine,Nordic race,0.0365,False
to approach (e.g. death),what has been (orally) handed down from generation to generation,-0.06122,False
amorous man,(in China) 5th note of the ancient chromatic scale (approx. F sharp),0.0429,False
treating as a plaything,portion of food,0.0982,False
sh!,HIIT (exercise regimen),-0.04468,False
to reach a high position,charmed quark,-0.02568,False
set_up,love-lies-bleeding (Amaranthus caudatus),-0.1071,False
US Open (esp. tennis and golf championships),main currents (the trend) of thinking in the world,0.007637,False
necessary reminder,knee underwear,-0.03162,False
artifice,to cure,-0.1927,False
livelihood,to plan,-0.1705,False
to take a long time,on,-0.1614,False
third-year pupil,Furfur,0.004475,False
playful,nice shot!,0.1215,False
intention,wish,0.699,True
form of taro,"best is Fuji, second is a hawk, third is an eggplant (of auspicious things to see in a dream, esp. one's first dream of the year)",0.1292,False
carry bag,segmentation,-0.0898,False
set_off,remarkable,0.08295,False
aerologist,place where one put something,-0.1824,False
all you want,daily routine,0.1561,False
stock company,stock company,0.9995,True
Mennonite,Carcharhinus (genus of requiem sharks),-0.06464,False
idle talk,Air Niugini (airline),0.03784,False
sparkling,cotton grass (Eriophorum vaginatum subsp. fauriei),0.04547,False
perplexity,Twelfth Night,-0.0751,False
defeater,cross-sectional area,-0.1217,False
noncompliance,Dow Jones Industrial Average,-0.03616,False
branch_out,freshman,0.1987,False
to gain nothing,to be no use,0.7993,True
waste,"lachrymal punctum (lacrimal, lacrymal)",-0.0641,False
imperious,imperious,1.0,True
poolside,to re-cover,0.01563,False
to compensate for,to compensate for,1.0,True
to control,Minpaku Associates,-0.066,False
local collection (of a library),Pachinko Pachislot Security Information Organization,-0.09973,False
sum,angel hair pasta,0.2117,False
raw material cost,just one,0.0427,False
before the Buddha,slave drive,-0.0829,False
enjoy,moving away from smoking,0.03275,False
for peace of mind,small farmer,-0.03284,False
former fief,unvarying support (for),-0.0227,False
bud mutation,pseudoscience,0.09546,False
daughter nucleus,mother nucleus,0.506,False
to strike,canal,-0.04816,False
motley,execution by hanging,-0.1554,False
start,other,0.2073,False
openness,clamp,0.08057,False
shrinkage,deflation,0.7495,True
cardinality,old bowl (platter),-0.0632,False
mark,sign_away,0.6943,True
hydrogenation,account-to-account transfer,0.02724,False
even though,"conflicting (opposite, contrasting) opinion",0.1108,False
nice cream,vegan ice cream,0.605,True
liberalization of imports,innocently,0.11475,False
(item of) research,Asiago cheese,-0.087,False
military or naval band,(a) Gaul,-0.1067,False
whispering,South Korea and Japan,-0.0037,False
wrap,inquisitiveness,-0.1572,False
first consideration,polyphony (of an electronic keyboard or synthesizer),-0.222,False
The Break (film),the same house,0.03976,False
land route,delicate,0.0179,False
FAT,baseboard,0.1758,False
refrain,self-willed,-0.005993,False
Chrysocyon (genus containing the maned wolf),second step,0.00682,False
be,be,0.9995,True
thoughtlessness,divorce,0.2314,False
spoiling (e.g. a plot),super luminal speed,-0.1375,False
speak_for,unshielded,0.2117,False
wiring,aim,-0.02298,False
notorious,promptly,-0.10535,False
"eating into (esp. insects and larvae eating into fruit, etc.)",book without reading aids,0.007484,False
multiple agriculture,food bank,0.162,False
pay-per-use,Japanese Society of Psychiatry and Neurology,-0.03117,False
Center China Normal University,hairgrip,0.1287,False
opening,fold,0.05795,False
restlessly,restlessly,1.0,True
vasodilation,inmost thoughts,-0.122,False
brilliant,feature phone,0.00442,False
relationship,tie,0.535,True
regardless of what is said,using force,-0.0995,False
door lock (on a car),different shape,-0.0975,False
box,failing to live up to (one's appearance),-0.0974,False
herbivorous,her child,0.03607,False
unpin,to multiply,0.02638,False
mark_down,to crush,-0.0622,False
to exercise discretion,to take steps toward,0.446,False
withdrawal,leave,0.533,False
catamaran,"interviewer (for job, school, etc. interviews)",-0.0783,False
guardian spirit,to dress oneself,-0.136,False
especially,The Three Jewels,-0.109,False
hi-hat,stubborn person,0.0913,False
discount pass for the elderly,emulsion polymerization,0.001934,False
melancholia,ornamental ball-shaped scent bag,-0.01361,False
bullet,countryside,0.02782,False
infulata pygmy goby (Eviota infulata),to indent,-0.01363,False
MLM,therapy,-0.0168,False
asceticism,abnegation,0.5776,True
to have,first-rate,-0.003963,False
move_out,impact resistance,-0.03668,False
datemaki,datemaki,0.9995,True
must not be,audit trail,-0.07245,False
benediction,blessing,0.659,True
to develop one's ability,roaming,-0.1184,False
machination,trick up one's sleeve,0.5195,True
inside the ear,representative example,0.07446,False
colouring,displeased with,0.0784,False
to contaminate,to soil,0.824,True
in the middle of a line,helpless,-0.1068,False
bewitching,(portable) intercom,-0.08624,False
accept,worthy of the name,0.07666,False
Plant Protection Act,A grade,0.03053,False
aesthetic sentiment,unsocial,0.01569,False
interval,paratroops,-0.03888,False
ease,sign_away,0.01707,False
internationally protected animal,polishing,-0.1654,False
narrowness,delayed child-bearing (esp. after the age of 35),0.1431,False
to observe,middy uniform,-0.1478,False
sympathy,lament,0.457,True
ethylene chloride,company split-up,-0.1086,False
unadulterated,sitting posture with the legs bent back on each side,-0.12103,False
Bandar Seri Begawan (Brunei),worthless item,0.013,False
surging,nonfinancial,0.12115,False
flying disc,to take,0.1196,False
traveling (in basketball),go_out,0.6997,True
agitate,land rent,0.0385,False
chaos,order,0.234,False
unh,involvement,-0.010124,False
(a) minute,break_through,0.2019,False
beat,rise,0.3342,False
loading,panel layout,0.2036,False
Point Of Sales,ruin,0.0514,False
attitude,preparedness,0.5054,True
disinheritance,how well one understands a person or thing,-0.0946,False
twitch,two locks (e.g. on bicycles),0.1131,False
FQDN,body of theory,0.0926,False
indecisively,fall (from power),-0.0859,False
leave no room for scandal,acute,-0.03105,False
dispersal,constellation,0.51,True
have,nonprescription drug,-0.06396,False
self-introduction,controlling terminal,-0.00435,False
entirely,partly,-0.05655,False
turn_away,wringing,0.2139,False
penguin,policewoman,0.1923,False
very end,very end,0.9995,True
break_up,returning in the morning,0.10583,False
block,cycle,0.2651,False
badly,photographer,0.0893,False
direct connection,god of love,0.0973,False
